2018-07-12 18:01:47.059309,0.0000000000,0.0000000000
2018-07-12 18:01:48.119507,0.0000000000,0.0000000000
2018-07-12 18:01:49.180966,0.0000000000,0.0000000000
2018-07-12 18:01:50.241274,0.0000000000,0.0000000000
2018-07-12 18:01:51.301878,0.0000000000,0.0000000000
2018-07-12 18:01:52.363224,0.0000000000,0.0000000000
2018-07-12 18:01:53.422702,0.0000000000,0.0000000000
2018-07-12 18:01:54.482426,0.0000000000,0.0000000000
2018-07-12 18:01:55.543801,0.0000000000,0.0000000000
2018-07-12 18:01:56.601628,0.0000000000,0.0000000000
2018-07-12 18:01:57.661458,0.0000000000,0.0000000000
2018-07-12 18:01:58.722404,0.0000000000,0.0000000000
2018-07-12 18:01:59.784152,0.0000000000,0.0000000000
2018-07-12 18:02:00.842351,0.0000000000,0.0000000000
2018-07-12 18:02:01.901688,0.0000000000,0.0000000000
2018-07-12 18:02:02.962903,0.0000000000,0.0000000000
2018-07-12 18:02:04.023713,0.0000000000,0.0000000000
2018-07-12 18:02:05.084762,0.0000000000,0.0000000000
2018-07-12 18:02:06.145543,0.0000000000,0.0000000000
2018-07-12 18:02:07.204960,0.0000000000,0.0000000000
2018-07-12 18:02:08.265730,0.0000000000,0.0000000000
2018-07-12 18:02:09.326802,0.0000000000,0.0000000000
2018-07-12 18:02:10.387554,0.0000000000,0.0000000000
2018-07-12 18:02:11.449104,0.0000000000,0.0000000000
2018-07-12 18:02:12.507477,0.0000000000,0.0000000000
2018-07-12 18:02:13.567520,0.0000000000,0.0000000000
2018-07-12 18:02:14.628569,0.0000000000,0.0000000000
2018-07-12 18:02:15.686641,0.0000000000,0.0000000000
2018-07-12 18:02:16.748194,0.0000000000,0.0000000000
2018-07-12 18:02:17.806582,0.0000000000,0.0000000000
2018-07-12 18:02:18.865600,0.0000000000,0.0000000000
2018-07-12 18:02:19.925069,0.0000000000,0.0000000000
2018-07-12 18:02:20.985559,0.0000000000,0.0000000000
2018-07-12 18:02:22.046334,0.0000000000,0.0000000000
2018-07-12 18:02:23.108546,0.0000000000,0.0000000000
2018-07-12 18:02:24.168408,0.0000000000,0.0000000000
2018-07-12 18:02:25.227639,0.0000000000,0.0000000000
2018-07-12 18:02:26.287699,0.0000000000,0.0000000000
2018-07-12 18:02:27.348913,0.0000000000,0.0000000000
2018-07-12 18:02:28.409107,0.0000000000,0.0000000000
2018-07-12 18:02:29.469484,0.0000000000,0.0000000000
2018-07-12 18:02:30.530079,0.0000000000,0.0000000000
2018-07-12 18:02:31.589297,0.0000000000,0.0000000000
2018-07-12 18:02:32.647309,0.0000000000,0.0000000000
2018-07-12 18:02:33.706782,0.0000000000,0.0000000000
2018-07-12 18:02:34.767327,0.0000000000,0.0000000000
2018-07-12 18:02:35.827918,0.0000000000,0.0000000000
2018-07-12 18:02:36.887393,0.0000000000,0.0000000000
2018-07-12 18:02:37.948333,0.0000000000,0.0000000000
2018-07-12 18:02:39.009142,0.0000000000,0.0000000000
